BuildingType,PrimaryPropertyType,Neighborhood,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,proportion_parking,proportion_electricity,proportion_gaz,proportion_steam,SiteEnergyUse(kBtu),SiteEUI(kBtu/sf),TotalGHGEmissions,GHGEmissionsIntensity
NonResidential,Large Office,DOWNTOWN,2006,1.0,13,372242,0.141583,0.812561,0.187439,0.0,13843866.0,43.29999924,216.24,0.58
NonResidential,Large Office,DOWNTOWN,1909,1.0,7,114395,0.072521,0.597361,0.402638,0.0,2746560.75,28.39999962,70.17,0.61
NonResidential,Retail Store,NORTHEAST,1978,1.0,2,89200,0.0,0.851003,0.148997,0.0,6461937.0,72.40000153,89.47,1.0
NonResidential,Large Office,NORTHEAST,1971,1.0,23,474546,0.0,1.0,0.0,0.0,28450436.0,60.0,198.34,0.42
NonResidential,Other,NORTHEAST,1969,1.0,5,36000,0.0,1.0,0.0,0.0,30038490.0,834.4000244,209.41,5.82
NonResidential,Small- and Mid-Sized Office,NORTHEAST,1961,0.0,5,99005,0.0,0.605524,0.394476,0.0,4728488.5,59.40000153,119.03,1.2
NonResidential,Large Office,NORTHEAST,2002,1.0,6,135051,0.327639,1.0,0.0,0.0,4426136.0,46.09999847,30.86,0.23
NonResidential,Large Office,NORTHEAST,2002,1.0,5,220649,0.374894,1.0,0.0,0.0,7046345.5,48.29999924,49.12,0.22
NonResidential,Self-Storage Facility,DOWNTOWN,1964,1.0,5,93660,0.0,1.0,0.0,0.0,873221.875,9.300000191,6.09,0.07
NonResidential,Large Office,DOWNTOWN,1980,1.0,18,413715,0.156291,1.0,0.0,0.0,24224888.0,69.59999847,168.88,0.41
NonResidential,Mixed Use Property,DOWNTOWN,2000,1.0,11,381381,0.512928,0.990379,0.009621,0.0,9765777.0,48.40000153,72.42,0.19
NonResidential,Large Office,DOWNTOWN,1988,1.0,20,497513,0.238675,0.991764,0.008236,0.0,26823218.0,73.0,197.19,0.4
NonResidential,Large Office,DOWNTOWN,1979,1.0,24,543876,0.21461,1.0,0.0,0.0,25307744.0,59.70000076,176.43,0.32
NonResidential,Mixed Use Property,DOWNTOWN,1980,1.0,4,109347,0.353919,0.910747,0.089253,0.0,8218155.5,116.3000031,91.13,0.83
NonResidential,Large Office,DOWNTOWN,1982,1.0,6,396626,0.313182,1.0,0.0,0.0,20361158.0,74.30000305,141.95,0.36
NonResidential,Large Office,DOWNTOWN,2002,1.0,6,287471,0.290781,1.0,0.0,0.0,14913424.0,74.90000153,103.97,0.36
NonResidential,Large Office,DOWNTOWN,1947,1.0,3,192630,0.25184,0.964875,0.035124,0.0,5357833.0,36.70000076,46.03,0.24
NonResidential,Large Office,DOWNTOWN,1984,1.0,8,253103,0.244904,1.0,0.0,0.0,29949248.0,161.1999969,208.79,0.82
NonResidential,Supermarket / Grocery Store,NORTHWEST,1956,1.0,1,60880,0.0,0.568437,0.431563,0.0,14293972.0,231.8000031,384.27,6.31
NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1900,1.0,5,50176,0.0,0.967056,0.032944,0.0,2933288.75,46.59999847,24.91,0.5
NonResidential,Large Office,DOWNTOWN,1912,1.0,42,304346,0.0,0.483175,0.473216,0.043608,23262244.0,88.40000153,741.3,2.44
NonResidential,Warehouse,GREATER DUWAMISH,1977,1.0,1,128800,0.0,0.205544,0.794456,0.0,1809101.5,14.0,78.92,0.61
NonResidential,Large Office,DOWNTOWN,1927,1.0,8,321945,0.0,0.729022,0.0,0.270978,13656587.0,60.40000153,355.05,1.1
NonResidential,Large Office,DOWNTOWN,1964,1.0,22,336330,0.0,0.692476,0.024368,0.283155,18967014.0,71.90000153,530.66,1.58
NonResidential,Large Office,DOWNTOWN,1960,1.0,21,298426,0.0,0.528714,0.0,0.471286,27076922.0,90.69999695,1084.79,3.64
NonResidential,Large Office,DOWNTOWN,1976,1.0,42,635824,0.0,1.0,0.0,0.0,48479988.0,62.90000153,337.97,0.53
NonResidential,Hotel,DOWNTOWN,1923,1.0,12,542305,0.0,0.426273,0.070252,0.503475,56485204.0,104.1999969,2573.75,4.75
NonResidential,Retail Store,SOUTHEAST,1980,1.0,2,291940,0.0,0.849876,0.150124,0.0,11688601.0,40.0,162.45,0.56
NonResidential,Mixed Use Property,GREATER DUWAMISH,1970,0.0,1,88400,0.0,0.577367,0.422633,0.0,4383100.5,48.29999924,116.03,1.31
NonResidential,Warehouse,NORTHWEST,1960,1.0,1,52311,0.0,0.018015,0.981985,0.0,930611.875,18.20000076,48.65,0.93
NonResidential,Other,LAKE UNION,2009,1.0,5,141131,0.493938,1.0,0.0,0.0,3085814.0,43.09999847,21.51,0.15
NonResidential,Large Office,LAKE UNION,2001,1.0,5,176532,0.396908,1.0,0.0,0.0,5803409.0,56.09999847,40.46,0.23
NonResidential,Warehouse,BALLARD,1973,1.0,1,52500,0.0,0.76823,0.231769,0.0,3989399.0,72.19999695,70.47,1.34
NonResidential,Warehouse,BALLARD,1959,1.0,2,57300,0.0,0.406516,0.593484,0.0,4560492.0,79.59999847,156.67,2.73
NonResidential,Large Office,DOWNTOWN,1916,1.0,6,350310,0.0,0.882463,0.117537,0.0,18102026.0,53.29999924,224.36,0.64
NonResidential,Large Office,DOWNTOWN,1988,1.0,55,1400000,0.203571,0.932058,0.026881,0.041061,53079164.0,46.70000076,588.9,0.42
NonResidential,Hotel,DOWNTOWN,1930,1.0,21,305548,0.0,0.432207,0.084991,0.482801,33729336.0,108.8000031,1510.85,4.94
NonResidential,Large Office,DOWNTOWN,1989,1.0,46,1536606,0.333598,0.948096,0.051904,0.0,56606136.0,51.90000153,530.18,0.35
NonResidential,Large Office,DOWNTOWN,1958,1.0,10,135918,0.0,0.669777,0.0,0.330223,6423556.5,44.40000153,193.72,1.43
NonResidential,Retail Store,DOWNTOWN,1914,1.0,4,79957,0.0,1.0,0.0,0.0,5252131.0,80.30000305,36.61,0.46
NonResidential,Large Office,DOWNTOWN,1983,1.0,29,500000,0.0,1.0,0.0,0.0,18848780.0,44.29999924,131.4,0.26
NonResidential,Large Office,DOWNTOWN,1926,0.0,10,132326,0.0,0.945132,0.000423,0.054445,6029020.0,52.70000076,65.2,0.49
NonResidential,Large Office,DOWNTOWN,1984,1.0,6,109830,0.120186,1.0,0.0,0.0,7335905.5,87.90000153,51.14,0.47
NonResidential,Hotel,DOWNTOWN,1973,0.0,19,332067,0.178518,0.524024,0.06349,0.412486,37785552.0,113.8000031,1468.5,4.42
NonResidential,Large Office,DOWNTOWN,1910,1.0,10,130513,0.0,0.587664,0.358176,0.05416,11651200.0,89.30000305,318.08,2.44
NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1920,1.0,8,60660,0.0,1.0,0.0,0.0,2586116.0,55.29999924,18.03,0.3
NonResidential,Large Office,DOWNTOWN,1929,1.0,14,137350,0.0,0.645173,0.0,0.354826,6366084.5,51.09999847,202.99,1.48
NonResidential,Large Office,DOWNTOWN,1929,1.0,15,151039,0.0,0.476726,0.0,0.523274,5446624.0,43.40000153,238.09,1.58
NonResidential,Large Office,DOWNTOWN,1985,1.0,30,755000,0.17836,0.82717,0.162885,0.009945,52226204.0,78.09999847,793.05,1.05
NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1906,1.0,4,63540,0.0,0.690156,0.309844,0.0,3518459.5,62.0,74.83,1.18
NonResidential,Large Office,DOWNTOWN,1927,1.0,10,130893,0.0,1.0,0.0,0.0,6962073.0,57.20000076,48.54,0.37
NonResidential,Mixed Use Property,DOWNTOWN,1910,1.0,5,79920,0.0,1.0,0.0,0.0,3009463.75,37.70000076,20.98,0.26
Campus,Mixed Use Property,DOWNTOWN,1908,1.0,4,137400,0.0,0.692395,0.307605,0.0,14940504.0,122.8000031,316.2,2.3
NonResidential,Other,DOWNTOWN,1996,1.0,6,147852,0.584564,0.736445,0.263555,0.0,9671619.0,157.5,185.03,1.25
NonResidential,Other,DOWNTOWN,1996,0.0,4,267335,0.624535,0.71082,0.28918,0.0,7273155.5,74.69999695,147.75,0.55
NonResidential,Large Office,DOWNTOWN,1989,1.0,56,1605578,0.242816,0.930613,0.050896,0.018491,49517704.0,36.79999924,525.78,0.33
NonResidential,Large Office,DOWNTOWN,1980,1.0,36,794592,0.0,0.975339,0.024661,0.0,26689658.0,35.20000076,216.43,0.27
NonResidential,Large Office,DOWNTOWN,1971,1.0,21,456304,0.204259,1.0,0.0,0.0,19397324.0,56.59999847,135.23,0.3
NonResidential,Large Office,DOWNTOWN,1986,1.0,12,115857,0.130678,1.0,0.0,0.0,4757299.5,45.20000076,33.17,0.29
NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1999,1.0,4,87500,0.2,1.0,0.0,0.0,4549892.0,63.40000153,31.72,0.36
NonResidential,Large Office,DOWNTOWN,1998,1.0,11,374405,0.493519,1.0,0.0,0.0,13329024.0,69.09999847,92.92,0.25
NonResidential,Other,DOWNTOWN,1985,1.0,12,193500,0.196382,1.0,0.0,0.0,14436982.0,98.40000153,100.65,0.52
NonResidential,Large Office,DOWNTOWN,1923,1.0,11,102846,0.0,0.34659,0.0,0.65341,5327249.5,52.5,281.55,2.74
NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1925,1.0,4,52800,0.0,0.754185,0.245814,0.0,2429021.0,46.90000153,44.48,0.84
Campus,Mixed Use Property,DOWNTOWN,1913,3.0,10,258497,0.0,0.812184,0.0,0.187816,20779796.0,77.30000305,418.9,1.62
NonResidential,Retail Store,DOWNTOWN,1929,1.0,8,861702,0.0,0.834168,9.9e-05,0.165732,17666646.0,19.89999962,328.83,0.38
NonResidential,Other,EAST,1999,1.0,5,206950,0.470645,0.915432,0.0,0.084568,19295226.0,93.19999695,249.09,1.2
NonResidential,Other,EAST,1988,1.0,9,46710,0.0,0.652875,0.0,0.347125,4169431.5,89.30000305,130.69,2.8
NonResidential,Medical Office,EAST,1945,1.0,3,266000,0.390977,0.855604,0.110127,0.034269,13911761.0,85.90000153,201.15,0.76
NonResidential,Medical Office,EAST,1992,1.0,14,690158,0.590872,1.0,0.0,0.0,21156670.0,78.19999695,147.49,0.21
NonResidential,Mixed Use Property,LAKE UNION,2001,1.0,6,378443,0.46945,0.971554,0.028446,0.0,55073120.0,283.7000122,456.22,1.21
NonResidential,Mixed Use Property,LAKE UNION,2001,1.0,6,213834,0.49067,0.997915,0.002085,0.0,75073888.0,707.2999878,530.59,2.48
NonResidential,Hotel,LAKE UNION,1979,1.0,5,109017,0.269765,0.593725,0.406275,0.0,9474745.0,86.90000153,243.66,2.24
NonResidential,Large Office,MAGNOLIA / QUEEN ANNE,1981,1.0,5,275734,0.139453,1.0,0.0,0.0,16373232.0,71.69999695,114.14,0.41
NonResidential,Warehouse,GREATER DUWAMISH,2001,1.0,1,123061,0.0,1.0,0.0,0.0,1987934.625,16.20000076,13.86,0.11
NonResidential,Distribution Center,GREATER DUWAMISH,1963,1.0,1,59090,0.0,0.230166,0.769834,0.0,2756214.75,46.59999847,117.11,1.98
NonResidential,Warehouse,GREATER DUWAMISH,1963,1.0,1,106000,0.0,0.999999,0.0,0.0,763364.5,7.199999809,5.32,0.05
NonResidential,Large Office,LAKE UNION,1962,1.0,3,158600,0.242119,0.870659,0.129341,0.0,18309150.0,125.5999985,236.9,1.49
NonResidential,Distribution Center,GREATER DUWAMISH,1960,1.0,1,119661,0.0,0.999015,0.000985,0.0,775729.1875,6.5,5.44,0.05
NonResidential,Large Office,LAKE UNION,2001,1.0,7,139200,0.321322,1.0,0.0,0.0,4342597.0,52.90000153,30.27,0.22
NonResidential,Small- and Mid-Sized Office,MAGNOLIA / QUEEN ANNE,1984,1.0,6,95721,0.354374,1.0,0.0,0.0,3063504.5,32.0,21.36,0.22
NonResidential,Large Office,MAGNOLIA / QUEEN ANNE,1996,2.0,5,213283,0.540259,1.0,0.0,0.0,5661689.5,53.59999847,39.47,0.19
NonResidential,Large Office,LAKE UNION,2001,1.0,3,103697,0.45957,0.433243,0.566757,0.0,11319836.0,179.1000061,374.92,3.62
NonResidential,Small- and Mid-Sized Office,NORTH,1974,1.0,5,74880,0.0,1.0,0.0,0.0,5134607.5,71.59999847,35.8,0.48
NonResidential,Small- and Mid-Sized Office,NORTH,1979,1.0,6,88774,0.0,1.0,0.0,0.0,6029121.5,70.59999847,42.03,0.47
NonResidential,Large Office,NORTH,1983,1.0,5,122250,0.0,1.0,0.0,0.0,5535626.0,43.5,38.59,0.32
NonResidential,Small- and Mid-Sized Office,NORTH,1979,1.0,4,53730,0.0,1.0,0.0,0.0,4742869.0,88.30000305,33.06,0.62
NonResidential,Small- and Mid-Sized Office,DELRIDGE,1960,1.0,3,55593,0.0,0.672813,0.327187,0.0,4224872.5,76.0,93.23,1.68
NonResidential,Large Office,LAKE UNION,1982,1.0,4,134056,0.454735,1.0,0.0,0.0,4695139.0,65.19999695,32.73,0.24
NonResidential,Retail Store,GREATER DUWAMISH,2005,1.0,1,158415,0.0,0.711232,0.288768,0.0,22394416.0,141.3999939,454.49,2.87
NonResidential,Large Office,LAKE UNION,1929,1.0,8,287819,0.0,0.994804,0.005196,0.0,48406556.0,176.0,349.07,1.21
NonResidential,Other,EAST,1975,1.0,8,158738,0.0,0.753349,0.154978,0.091485,61762380.0,389.1000061,1268.87,7.99
NonResidential,Small- and Mid-Sized Office,MAGNOLIA / QUEEN ANNE,1985,1.0,4,86995,0.331054,1.0,0.0,0.0,2991674.75,51.40000153,20.86,0.24
NonResidential,Retail Store,BALLARD,1999,1.0,1,164437,0.0,0.766679,0.23332,0.0,18390344.0,104.0,326.18,1.98
NonResidential,Large Office,LAKE UNION,2009,1.0,5,184482,0.359027,0.996439,0.003561,0.0,5671256.0,47.40000153,40.47,0.22
NonResidential,Laboratory,LAKE UNION,1928,1.0,3,55200,0.0,0.646912,0.353088,0.0,11594121.0,210.0,269.71,4.89
NonResidential,Laboratory,LAKE UNION,2003,1.0,4,241159,0.463566,0.604764,0.395236,0.0,33713876.0,191.3999939,849.83,3.52
NonResidential,Large Office,LAKE UNION,2004,1.0,6,139282,0.377522,1.0,0.0,0.0,3238216.0,37.29999924,22.57,0.16
NonResidential,Large Office,LAKE UNION,2009,1.0,5,271071,0.364111,0.980124,0.019876,0.0,7851334.5,42.40000153,61.93,0.23
NonResidential,Warehouse,LAKE UNION,1914,1.0,5,127800,0.0,0.919819,0.080181,0.0,2767491.0,21.70000076,29.53,0.23
NonResidential,Large Office,LAKE UNION,2002,1.0,5,560516,0.368584,0.695484,0.304516,0.0,30083496.0,80.80000305,632.4,1.13
NonResidential,Large Office,LAKE UNION,2001,1.0,6,226592,0.419256,0.979636,0.020364,0.0,11963428.0,90.90000153,94.64,0.42
Campus,Other,LAKE UNION,1997,1.0,5,535947,0.0,0.491935,0.508065,0.0,131373880.0,245.1000061,3995.45,7.45
NonResidential,Mixed Use Property,LAKE UNION,2003,1.0,5,159700,0.317182,0.64886,0.351139,0.0,31371618.0,270.3999939,726.96,4.55
NonResidential,Large Office,LAKE UNION,2006,1.0,4,209816,0.351131,0.766725,0.233275,0.0,6917478.5,51.0,122.68,0.58
NonResidential,Large Office,LAKE UNION,2006,1.0,6,303103,0.3626,0.950527,0.049473,0.0,7519466.5,40.70000076,69.59,0.23
NonResidential,Mixed Use Property,LAKE UNION,1954,1.0,3,67380,0.0,0.56833,0.43167,0.0,2755829.0,42.09999847,74.1,1.1
NonResidential,Laboratory,LAKE UNION,1963,1.0,4,102235,0.0,0.629437,0.370563,0.0,24395228.0,236.5,587.16,5.74
NonResidential,Mixed Use Property,LAKE UNION,2008,1.0,5,436497,0.352085,0.662787,0.337213,0.0,45252356.0,171.1999969,1019.53,2.34
NonResidential,Small- and Mid-Sized Office,MAGNOLIA / QUEEN ANNE,1974,1.0,5,88062,0.236492,1.0,0.0,0.0,3415561.25,52.70000076,23.81,0.27
NonResidential,Small- and Mid-Sized Office,MAGNOLIA / QUEEN ANNE,1972,1.0,5,87178,0.234188,1.0,0.0,0.0,3632613.75,54.5,25.32,0.29
NonResidential,Small- and Mid-Sized Office,MAGNOLIA / QUEEN ANNE,1970,1.0,5,87178,0.234188,1.0,0.0,0.0,3493093.75,52.29999924,24.35,0.28
NonResidential,Small- and Mid-Sized Office,MAGNOLIA / QUEEN ANNE,1971,1.0,5,88000,0.245455,1.0,0.0,0.0,3484915.5,50.0,24.29,0.28
NonResidential,Medical Office,NORTHEAST,1988,1.0,4,196749,0.449329,0.610669,0.389331,0.0,19165116.0,176.8999939,477.87,2.43
NonResidential,Medical Office,NORTHEAST,1994,1.0,4,191276,0.498134,0.950424,0.049575,0.0,8422861.0,87.69999695,77.99,0.41
NonResidential,Self-Storage Facility,BALLARD,1946,2.0,2,111445,0.0,0.527868,0.472132,0.0,5697472.5,47.79999924,163.83,1.47
NonResidential,Warehouse,SOUTHWEST,1997,1.0,4,98475,0.0,0.705181,0.29482,0.0,1090496.625,11.10000038,22.44,0.23
NonResidential,Hospital,LAKE UNION,2000,1.0,7,351530,0.428,0.627069,0.372931,0.0,42709624.0,198.1000061,1032.63,2.94
NonResidential,Supermarket / Grocery Store,NORTH,1995,1.0,2,308965,0.608088,0.73596,0.26404,0.0,14512786.0,119.9000015,277.98,0.9
NonResidential,Supermarket / Grocery Store,GREATER DUWAMISH,2008,1.0,1,63225,0.0,1.0,0.0,0.0,6522551.5,103.1999969,45.47,0.72
Nonresidential COS,Other,DELRIDGE,1955,0.0,1,113780,0.0,0.411489,0.588511,0.0,3574542.25,31.39999962,121.98,1.07
NonResidential,Warehouse,GREATER DUWAMISH,1999,1.0,1,243044,0.0,0.502103,0.497897,0.0,1396082.25,4.300000191,41.8,0.17
NonResidential,Other,LAKE UNION,2001,1.0,3,280252,0.557755,1.0,0.0,0.0,11521702.0,93.0,80.32,0.29
NonResidential,Other,MAGNOLIA / QUEEN ANNE,1952,1.0,3,66462,0.19557,1.0,0.0,0.0,6876439.5,95.5,47.94,0.72
NonResidential,Retail Store,NORTHWEST,1997,1.0,1,131387,0.0,0.878202,0.121798,0.0,8773058.0,81.30000305,110.46,0.84
NonResidential,Warehouse,NORTHWEST,1999,1.0,3,94400,0.0,0.868047,0.131954,0.0,784364.5,11.69999981,10.24,0.11
NonResidential,Other,NORTHWEST,1964,6.0,1,111900,0.0,0.651071,0.348928,0.0,9814820.0,79.0,226.43,2.02
NonResidential,Supermarket / Grocery Store,NORTHWEST,1984,0.0,1,144776,0.0,0.767821,0.232179,0.0,13424079.0,92.69999695,237.39,1.64
NonResidential,Retail Store,NORTHWEST,1967,1.0,1,114000,0.0,0.454943,0.545057,0.0,17225444.0,150.8999939,553.27,4.85
NonResidential,Supermarket / Grocery Store,NORTHWEST,1997,1.0,1,50083,0.0,0.753534,0.246465,0.0,8663691.0,173.0,158.92,3.17
NonResidential,Large Office,LAKE UNION,1988,1.0,3,124071,0.230876,0.999569,0.000431,0.0,4991360.5,51.70000076,34.9,0.28
NonResidential,Small- and Mid-Sized Office,LAKE UNION,2000,1.0,4,90000,0.405867,1.0,0.0,0.0,3897738.0,43.29999924,27.17,0.3
NonResidential,Small- and Mid-Sized Office,LAKE UNION,2001,1.0,3,96041,0.350986,1.0,0.0,0.0,5413418.0,87.0,37.74,0.39
NonResidential,Large Office,LAKE UNION,1999,1.0,3,280957,0.408707,0.970071,0.029721,0.0,11325513.0,68.69999695,94.47,0.34
NonResidential,Large Office,LAKE UNION,1999,1.0,4,243334,0.423418,0.938143,0.061857,0.0,8651835.0,62.20000076,85.01,0.35
NonResidential,Mixed Use Property,DOWNTOWN,1991,1.0,6,154660,0.0,0.659673,0.008979,0.331347,52960796.0,209.3000031,1623.34,10.5
NonResidential,Large Office,GREATER DUWAMISH,1982,1.0,5,390295,0.310983,1.0,0.0,0.0,7683885.0,31.60000038,53.57,0.14
NonResidential,Warehouse,GREATER DUWAMISH,1967,1.0,2,90000,0.0,0.890687,0.109313,0.0,1429146.375,15.89999962,17.17,0.19
NonResidential,Retail Store,GREATER DUWAMISH,1966,1.0,1,50200,0.0,0.484468,0.515532,0.0,1047461.0,20.89999962,32.22,0.64
NonResidential,Small- and Mid-Sized Office,BALLARD,1925,1.0,6,94033,0.065934,0.60339,0.39661,0.0,4758198.0,56.59999847,120.24,1.28
NonResidential,Warehouse,BALLARD,1941,1.0,2,63240,0.0,0.375314,0.624687,0.0,227566.7031,3.599999905,8.15,0.13
NonResidential,Other,BALLARD,2008,1.0,5,322869,0.565102,0.626742,0.373258,0.0,17085344.0,130.6999969,413.35,1.28
NonResidential,Self-Storage Facility,MAGNOLIA / QUEEN ANNE,1988,1.0,4,130293,0.179595,0.999999,0.0,0.0,465533.3125,3.599999905,3.25,0.02
NonResidential,Warehouse,MAGNOLIA / QUEEN ANNE,1997,1.0,4,106041,0.0,0.657812,0.342188,0.0,1123943.0,10.60000038,25.58,0.24
NonResidential,Self-Storage Facility,MAGNOLIA / QUEEN ANNE,1956,1.0,3,94470,0.0,0.432514,0.567486,0.0,1000796.875,10.60000038,33.18,0.35
NonResidential,Large Office,DOWNTOWN,2002,1.0,10,181694,0.210167,1.0,0.0,0.0,7637986.0,49.90000153,53.25,0.29
NonResidential,Warehouse,GREATER DUWAMISH,1966,1.0,1,22780,0.0,0.999999,0.0,0.0,402051.3125,17.60000038,2.8,0.12
NonResidential,Distribution Center,GREATER DUWAMISH,1967,1.0,1,124472,0.0,0.209699,0.790301,0.0,5464762.0,43.90000153,237.36,1.91
NonResidential,Large Office,DOWNTOWN,1970,1.0,22,227556,0.433107,1.0,0.0,0.0,8493420.0,37.29999924,59.21,0.26
NonResidential,Distribution Center,GREATER DUWAMISH,1967,1.0,1,50065,0.0,0.546751,0.453249,0.0,1529510.25,30.60000038,42.65,0.85
NonResidential,Distribution Center,GREATER DUWAMISH,1969,1.0,1,57540,0.0,0.507604,0.492396,0.0,2582687.0,44.90000153,76.68,1.33
NonResidential,Warehouse,GREATER DUWAMISH,1966,1.0,1,85400,0.0,1.0,0.0,0.0,1536998.25,18.0,10.72,0.13
NonResidential,Warehouse,GREATER DUWAMISH,1966,1.0,1,55700,0.0,1.0,0.0,0.0,519806.0938,9.300000191,3.62,0.06
NonResidential,Small- and Mid-Sized Office,GREATER DUWAMISH,1964,1.0,1,53250,0.0,0.584205,0.415795,0.0,1794187.25,34.0,46.93,0.88
NonResidential,Small- and Mid-Sized Office,MAGNOLIA / QUEEN ANNE,1987,1.0,6,78672,0.361336,0.866397,0.133603,0.0,2179719.75,27.70000076,28.63,0.36
NonResidential,Warehouse,NORTHWEST,1986,1.0,3,64660,0.0,0.730579,0.269421,0.0,325513.0,5.0,6.32,0.1
NonResidential,Mixed Use Property,EAST,1927,1.0,2,75844,0.26275,0.924722,0.075278,0.0,3684188.5,64.80000305,38.48,0.51
NonResidential,Distribution Center,GREATER DUWAMISH,1968,1.0,1,161678,0.0,0.676696,0.323304,0.0,9357230.0,57.59999847,204.81,1.27
NonResidential,Distribution Center,GREATER DUWAMISH,1949,1.0,1,101101,0.0,0.999239,0.000761,0.0,21795830.0,215.6000061,152.71,1.51
NonResidential,Distribution Center,GREATER DUWAMISH,1980,1.0,1,52613,0.0,0.497308,0.502691,0.0,1061458.25,17.79999924,32.02,0.61
NonResidential,Other,GREATER DUWAMISH,1940,1.0,1,56608,0.0,0.834923,0.165076,0.0,5094197.0,89.59999847,74.31,1.31
NonResidential,Refrigerated Warehouse,GREATER DUWAMISH,1953,1.0,1,104099,0.0,0.976734,0.023266,0.0,17695420.0,170.0,142.36,1.37
NonResidential,Supermarket / Grocery Store,NORTHWEST,2003,1.0,1,58184,0.128042,0.540693,0.459307,0.0,14715262.0,284.5,414.43,7.12
NonResidential,Supermarket / Grocery Store,NORTH,1980,1.0,1,58480,0.0,0.61674,0.38326,0.0,11054535.0,248.8000031,272.54,4.66
NonResidential,Large Office,LAKE UNION,2005,1.0,6,336700,0.370656,0.869573,0.0,0.0,9058916.0,41.59999847,54.92,0.16
NonResidential,Retail Store,LAKE UNION,1996,1.0,4,264008,0.60602,0.735371,0.264628,0.0,9937707.0,100.5,190.61,0.72
NonResidential,Small- and Mid-Sized Office,CENTRAL,1914,1.0,2,62220,0.0,0.997644,0.002356,0.0,5444253.5,87.80000305,38.55,0.62
NonResidential,Small- and Mid-Sized Office,GREATER DUWAMISH,1970,1.0,1,65430,0.0,0.536237,0.463763,0.0,3181045.5,46.20000076,90.24,1.38
NonResidential,Large Office,NORTHEAST,2006,1.0,3,102290,0.414899,0.975326,0.024674,0.0,6062770.5,72.40000153,49.17,0.48
NonResidential,Other,CENTRAL,1926,1.0,3,80004,0.0,1.0,0.0,0.0,12232124.0,163.3999939,85.28,1.07
NonResidential,Warehouse,GREATER DUWAMISH,1991,1.0,2,323916,0.0,0.442181,0.557819,0.0,8024064.5,24.79999924,262.45,0.81
NonResidential,Mixed Use Property,GREATER DUWAMISH,1932,1.0,14,304052,0.0,0.896141,0.103859,0.0,21027396.0,69.40000153,247.35,0.81
NonResidential,Small- and Mid-Sized Office,LAKE UNION,1978,1.0,4,85385,0.365521,1.0,0.0,0.0,4855036.5,91.40000153,33.85,0.4
NonResidential,Distribution Center,GREATER DUWAMISH,1989,1.0,2,98024,0.0,0.690546,0.309454,0.0,1988334.5,20.39999962,42.25,0.43
NonResidential,Mixed Use Property,LAKE UNION,1928,1.0,1,65000,0.230769,0.619274,0.380726,0.0,2603931.25,86.80000305,63.89,0.98
NonResidential,Large Office,LAKE UNION,1990,1.0,5,144573,0.460805,1.0,0.0,0.0,5135040.0,65.40000153,35.8,0.25
NonResidential,Retail Store,NORTH,1950,1.0,2,302812,0.0,0.766757,0.233243,0.0,7290824.5,24.10000038,129.29,0.43
NonResidential,Small- and Mid-Sized Office,NORTHWEST,1974,1.0,5,86400,0.0,0.450404,0.549596,0.0,9080022.0,116.0999985,293.55,3.4
NonResidential,Other,North,1969,0.0,2,98539,0.0,0.966222,0.033778,0.0,5450441.5,55.29999924,46.49,0.47
NonResidential,Small- and Mid-Sized Office,NORTHWEST,1981,1.0,6,86483,0.0,1.0,0.0,0.0,6361236.5,73.59999847,44.35,0.51
NonResidential,Distribution Center,DELRIDGE,1976,1.0,1,51600,0.0,0.725191,0.274809,0.0,1124543.125,21.79999924,22.1,0.43
NonResidential,Warehouse,DELRIDGE,1968,1.0,1,140520,0.0,0.588864,0.411136,0.0,2225512.0,15.80000019,57.73,0.41
NonResidential,Large Office,MAGNOLIA / QUEEN ANNE,1986,1.0,5,154029,0.404989,0.875827,0.124173,0.0,4636396.5,50.59999847,58.88,0.38
NonResidential,Other,NORTHWEST,2005,1.0,3,161789,0.56824,0.997701,0.002299,0.0,6963616.5,99.69999695,49.28,0.3
NonResidential,Medical Office,NORTHWEST,2005,1.0,3,63909,0.0,1.0,0.0,0.0,4765753.5,74.59999847,33.22,0.52
NonResidential,Warehouse,NORTHWEST,1948,1.0,2,53472,0.0,0.392342,0.607659,0.0,971155.625,17.10000038,34.0,0.64
NonResidential,Warehouse,GREATER DUWAMISH,1980,1.0,1,50417,0.0,0.462822,0.537178,0.0,1847401.0,36.59999847,58.67,1.16
NonResidential,Restaurant,DOWNTOWN,1900,1.0,1,43728,0.0,0.0,1.0,0.0,11508035.0,263.2000122,611.19,13.98
NonResidential,Medical Office,NORTHWEST,1961,1.0,3,133298,0.0,0.741652,0.258347,0.0,15640994.0,117.3000031,295.48,2.22
NonResidential,Retail Store,NORTH,1965,1.0,2,168619,0.0,0.845264,0.154736,0.0,6455828.5,37.29999924,91.1,0.54
NonResidential,Mixed Use Property,LAKE UNION,2002,0.0,5,251827,0.449984,0.618967,0.381033,0.0,47102428.0,280.3999939,1156.45,4.59
NonResidential,Large Office,LAKE UNION,2000,1.0,4,175885,0.405862,1.0,0.0,0.0,6486377.5,62.40000153,45.22,0.26
