BuildingType,PrimaryPropertyType,Neighborhood,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,proportion_parking,proportion_electricity,proportion_gaz,proportion_steam,SiteEnergyUse(kBtu),SiteEUI(kBtu/sf),TotalGHGEmissions,GHGEmissionsIntensity
NonResidential,Warehouse,GREATER DUWAMISH,1961,1.6094379124341003,1.3862943611198906,13.478774086436092,0.6931471805599453,1.0,0.0,0.6931471805599453,44731160.0,46.40000153,311.84,0.44
SPS-District K-12,K-12 School,MAGNOLIA / QUEEN ANNE,1990,1.0986122886681096,1.3862943611198906,10.91487025859131,0.6931471805599453,0.737808,0.262192,0.6931471805599453,1650279.25,30.0,31.47,0.57
NonResidential,Small- and Mid-Sized Office,BALLARD,1961,1.0986122886681096,1.3862943611198906,11.460600059191544,0.6931471805599453,0.693706,0.306294,0.6931471805599453,6186461.5,65.19999695,130.56,1.38
NonResidential,Small- and Mid-Sized Office,GREATER DUWAMISH,1900,1.0986122886681096,1.3862943611198906,10.869634546761713,0.6931471805599453,0.535267,0.464733,0.6931471805599453,2951331.25,50.09999847,83.86,1.6
NonResidential,K-12 School,NORTHWEST,1954,1.0986122886681096,1.6094379124341003,12.072638391044732,0.6931471805599453,0.383108,0.616892,0.6931471805599453,6994740.5,40.0,247.85,1.42
NonResidential,Self-Storage Facility,DOWNTOWN,1911,1.0986122886681096,1.6094379124341003,11.164615437363123,0.6931471805599453,0.694992,0.305008,0.6931471805599453,2158629.0,30.60000038,45.43,0.64
NonResidential,Hotel,DOWNTOWN,1969,1.0986122886681096,3.2580965380214817,12.713528598326498,0.9631739360935433,0.755074,0.244926,0.6931471805599453,16163194.0,46.40000153,295.33,0.89
NonResidential,Large Office,DOWNTOWN,1973,1.0986122886681096,1.9459101490553132,12.03241544456298,0.6931471805599453,1.0,0.0,0.6931471805599453,9536161.0,56.29999924,66.48,0.4
NonResidential,Other,DOWNTOWN,1920,1.0986122886681096,1.3862943611198906,10.958322093858342,0.6931471805599453,0.573161,0.426839,0.6931471805599453,1247362.0,21.70000076,33.26,0.58
NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1910,1.0986122886681096,2.3025850929940455,10.992083174817584,0.6931471805599453,1.0,0.0,0.6931471805599453,5071974.0,85.40000153,35.36,0.6
NonResidential,Mixed Use Property,DOWNTOWN,1926,1.0986122886681096,1.3862943611198906,10.869539405619756,0.6931471805599453,0.308292,0.691708,0.6931471805599453,15026196.0,286.3999939,584.31,11.12
NonResidential,Hotel,DOWNTOWN,1930,1.0986122886681096,3.0910424533583156,11.499191585515586,0.742804111835357,0.886129,0.113871,0.6931471805599453,4841347.5,54.59999847,59.19,0.6
NonResidential,Hotel,DOWNTOWN,1982,1.0986122886681096,3.58351893845611,13.809707754217271,0.7643267261980756,0.565999,0.289862,0.7627376068088163,80469216.0,80.90000153,2451.58,2.47
NonResidential,Hotel,DOWNTOWN,1985,1.0986122886681096,2.197224577336219,11.172573712750477,0.6931471805599453,0.606528,0.393472,0.6931471805599453,5348309.0,93.09999847,134.38,1.89
NonResidential,Hotel,DOWNTOWN,1908,1.0986122886681096,2.197224577336219,11.71841000979061,0.6931471805599453,0.239492,0.760508,0.6931471805599453,5401277.5,44.0,227.18,1.85
NonResidential,Hotel,LAKE UNION,1959,1.0986122886681096,1.9459101490553132,11.63669057230416,0.8653923068838427,0.557246,0.442754,0.6931471805599453,5284343.5,74.80000305,144.79,1.28
NonResidential,Hotel,LAKE UNION,2000,1.0986122886681096,2.197224577336219,11.921419315138403,0.8023911956627738,0.505736,0.494264,0.6931471805599453,6715187.0,60.70000076,199.95,1.33
NonResidential,Hotel,LAKE UNION,1997,1.0986122886681096,2.0794415416798357,11.663945535263448,0.8075806125524065,0.547131,0.452869,0.6931471805599453,5827595.5,65.90000153,162.39,1.4
NonResidential,Hotel,MAGNOLIA / QUEEN ANNE,1998,1.0986122886681096,2.0794415416798357,11.955069597336884,0.8047516123387046,0.666813,0.333186,0.6931471805599453,6836900.0,43.90000153,152.76,0.98
NonResidential,K-12 School,EAST,1911,1.0986122886681096,1.6094379124341003,10.934427525970365,0.6931471805599453,0.170604,0.829396,0.6931471805599453,3234787.75,57.70000076,146.34,2.61
NonResidential,Hotel,MAGNOLIA / QUEEN ANNE,1999,1.0986122886681096,1.791759469228055,11.719484246128228,0.8608372168091818,0.454109,0.545891,0.6931471805599453,5337334.0,68.40000153,171.64,1.4
NonResidential,Small- and Mid-Sized Office,CENTRAL,1962,1.0986122886681096,1.3862943611198906,10.914833886357869,0.6931471805599453,0.586106,0.413894,0.6931471805599453,3375211.0,61.40000153,87.98,1.6
NonResidential,Senior Care Community,SOUTHWEST,1922,1.0986122886681096,1.9459101490553132,12.290436771641112,0.6931471805599453,0.276331,0.723669,0.6931471805599453,42792072.0,144.3999939,1727.11,7.94
NonResidential,Senior Care Community,NORTHWEST,1970,1.0986122886681096,1.3862943611198906,11.444635917521502,0.6931471805599453,0.346257,0.653743,0.6931471805599453,16402563.0,175.6000061,609.1,6.52
NonResidential,Hotel,LAKE UNION,2008,1.0986122886681096,2.0794415416798357,11.339821297225882,0.8093765654813802,0.758935,0.241065,0.6931471805599453,3706100.25,58.5,67.06,0.8
NonResidential,Medical Office,EAST,1965,0.6931471805599453,1.6094379124341003,12.095230466303109,0.6931471805599453,0.591968,0.408032,0.6931471805599453,16701055.0,93.30000305,430.84,2.41
NonResidential,Hotel,EAST,1908,1.0986122886681096,2.197224577336219,11.246783072356434,0.6931471805599453,0.366556,0.633444,0.6931471805599453,7258758.5,94.69999695,262.75,3.43
NonResidential,Mixed Use Property,EAST,1983,1.0986122886681096,2.0794415416798357,11.51074308531116,0.7388927145431521,0.655674,0.0,0.851997940542542,15473117.0,204.5,481.97,4.83
NonResidential,Retail Store,LAKE UNION,1929,1.0986122886681096,1.3862943611198906,10.973734659647342,0.6931471805599453,0.344657,0.655343,0.6931471805599453,1049748.625,14.60000038,39.06,0.67
NonResidential,Large Office,LAKE UNION,2010,1.0986122886681096,1.9459101490553132,12.664471701417774,0.6931471805599453,0.932961,0.067039,0.6931471805599453,13795954.0,48.0,138.85,0.44
NonResidential,Hotel,LAKE UNION,1990,1.0986122886681096,2.197224577336219,12.552725031007387,0.7693023415062892,0.564288,0.435712,0.6931471805599453,19459304.0,82.5,526.85,1.86
Nonresidential COS,Other,MAGNOLIA / QUEEN ANNE,1962,1.0986122886681096,1.0986122886681096,12.871339763975541,0.6931471805599453,0.609458,0.029109,0.81427616782736,23658978.0,64.30000305,607.41,1.56
Nonresidential COS,Other,MAGNOLIA / QUEEN ANNE,1962,1.0986122886681096,1.0986122886681096,11.420974636222319,0.6931471805599453,0.461128,0.0,0.9187225725512346,8141155.5,125.1999969,344.2,3.77
Nonresidential COS,Other,MAGNOLIA / QUEEN ANNE,1938,1.0986122886681096,1.9459101490553132,12.88938916307647,0.6931471805599453,0.34609,0.0,0.9025710459194982,20955026.0,75.19999695,804.2,2.03
NonResidential,Large Office,LAKE UNION,2010,1.0986122886681096,2.6390573296152584,13.25572400544941,0.6931471805599453,0.813167,0.186833,0.6931471805599453,39605888.0,63.40000153,617.52,1.08
Nonresidential COS,Other,MAGNOLIA / QUEEN ANNE,1962,1.0986122886681096,1.3862943611198906,10.8590374583624,0.6931471805599453,0.474385,0.0,0.8924155750757371,2726369.0,52.40000153,101.83,1.96
Nonresidential COS,Other,MAGNOLIA / QUEEN ANNE,1928,1.0986122886681096,1.0986122886681096,11.013666027575601,0.6931471805599453,1.0,0.0,0.6931471805599453,875943.3125,8.100000381,6.11,0.1
Nonresidential COS,Other,MAGNOLIA / QUEEN ANNE,1928,1.0986122886681096,1.3862943611198906,12.476290604230313,0.6931471805599453,0.652054,0.0,0.8099946676160673,20723248.0,70.0,490.73,1.87
NonResidential,Small- and Mid-Sized Office,MAGNOLIA / QUEEN ANNE,1986,0.6931471805599453,1.3862943611198906,11.10106998184005,0.7107449279134701,1.0,0.0,0.6931471805599453,4166306.25,74.90000153,29.04,0.44
NonResidential,Large Office,MAGNOLIA / QUEEN ANNE,2010,1.0986122886681096,2.0794415416798357,13.732780910365278,0.845826206607222,0.752645,0.247355,0.6931471805599453,36667044.0,49.79999924,674.09,0.73
NonResidential,Small- and Mid-Sized Office,MAGNOLIA / QUEEN ANNE,1970,1.0986122886681096,1.791759469228055,11.241313572695942,0.850249642446032,0.847098,0.152902,0.6931471805599453,3476212.5,68.19999695,48.76,0.64
NonResidential,Hotel,MAGNOLIA / QUEEN ANNE,2002,1.0986122886681096,2.0794415416798357,11.481558629220729,0.867569285343612,0.511488,0.488512,0.6931471805599453,5155568.5,86.0,152.14,1.57
NonResidential,Hotel,NORTHEAST,1962,1.3862943611198906,1.791759469228055,10.820158212228568,0.6931471805599453,0.390588,0.609412,0.6931471805599453,5448975.0,108.9000015,191.2,3.82
NonResidential,K-12 School,EAST,1923,1.0986122886681096,1.6094379124341003,11.123505935280532,0.6931471805599453,0.50542,0.49458,0.6931471805599453,2646879.0,39.09999847,78.85,1.16
NonResidential,K-12 School,EAST,1908,1.0986122886681096,2.0794415416798357,12.17615968058042,0.6931471805599453,0.303528,0.696473,0.6931471805599453,6219841.5,32.0,243.23,1.25
NonResidential,Small- and Mid-Sized Office,SOUTHEAST,2003,1.0986122886681096,1.6094379124341003,11.507259443343601,0.8584747371694105,1.0,0.0,0.6931471805599453,4897760.0,76.90000153,34.14,0.34
NonResidential,Other,NORTHEAST,1941,1.0986122886681096,1.791759469228055,10.94240291394611,0.6931471805599453,1.0,0.0,0.6931471805599453,6357632.0,129.6999969,44.32,0.78
NonResidential,Other,NORTHEAST,1929,1.0986122886681096,1.3862943611198906,12.240164845697942,0.6931471805599453,0.470452,0.529548,0.6931471805599453,4253577.5,35.70000076,133.58,0.65
NonResidential,Hotel,NORTHWEST,2001,1.0986122886681096,1.791759469228055,10.847237797306434,0.6931471805599453,0.387173,0.612827,0.6931471805599453,3611538.0,70.30000305,127.29,2.48
SPS-District K-12,K-12 School,NORTHWEST,1959,1.0986122886681096,1.0986122886681096,12.411414685978484,0.6931471805599453,0.333683,0.666317,0.6931471805599453,11765682.0,47.90000153,443.73,1.81
NonResidential,Hotel,NORTHWEST,2002,1.0986122886681096,1.6094379124341003,11.143888713475615,0.6931471805599453,0.556025,0.443974,0.6931471805599453,3242458.0,45.90000153,89.02,1.29
NonResidential,Hotel,DOWNTOWN,1904,1.0986122886681096,1.9459101490553132,12.159934461750124,0.6931471805599453,0.676747,0.323253,0.6931471805599453,6505995.0,34.09999847,142.39,0.75
Nonresidential COS,Other,DOWNTOWN,1998,1.0986122886681096,2.0794415416798357,12.557088607592227,0.6931471805599453,0.669537,0.036017,0.8304914200366942,14641502.0,77.19999695,429.12,1.51
NonResidential,Hospital,BALLARD,1954,1.791759469228055,1.9459101490553132,12.561419207560204,0.6931471805599453,0.517504,0.482496,0.6931471805599453,68090728.0,225.0,1990.5,6.98
Nonresidential COS,Other,DOWNTOWN,2006,1.0986122886681096,1.791759469228055,11.021215958396468,0.6931471805599453,0.741962,0.258038,0.6931471805599453,9363374.0,130.1000061,176.75,2.89
NonResidential,Other,DOWNTOWN,1910,1.0986122886681096,1.791759469228055,11.195773386334416,0.7838024521610014,0.652424,0.347576,0.6931471805599453,2010454.625,34.70000076,46.26,0.64
NonResidential,Hotel,MAGNOLIA / QUEEN ANNE,1996,1.0986122886681096,1.791759469228055,11.996733375192361,0.7359834650353845,0.528185,0.471815,0.6931471805599453,7946961.0,69.90000153,228.4,1.41
NonResidential,University,EAST,1915,1.0986122886681096,1.6094379124341003,11.056146009621324,0.6931471805599453,0.62458,0.37542,0.6931471805599453,3059758.0,47.20000076,74.33,1.17
Campus,University,DELRIDGE,1970,3.3672958299864737,1.3862943611198906,12.996965673609745,0.6931471805599453,0.660925,0.339075,0.6931471805599453,38301744.0,79.30000305,866.23,1.96
NonResidential,Small- and Mid-Sized Office,NORTHEAST,2002,1.0986122886681096,1.3862943611198906,11.475244366002538,0.6931471805599453,0.85624,0.14376,0.6931471805599453,16319835.0,167.8000031,222.02,2.31
Nonresidential COS,Other,GREATER DUWAMISH,1950,1.0986122886681096,1.0986122886681096,11.117776957264013,0.6931471805599453,0.559422,0.440578,0.6931471805599453,7475577.5,109.4000015,204.08,3.03
NonResidential,Small- and Mid-Sized Office,GREATER DUWAMISH,1958,1.0986122886681096,1.0986122886681096,10.910843101765995,0.6931471805599453,0.839179,0.160821,0.6931471805599453,4253369.5,83.80000305,61.21,1.12
NonResidential,Other,GREATER DUWAMISH,2009,1.0986122886681096,1.9459101490553132,11.405596346217557,0.6931471805599453,0.034594,0.965406,0.6931471805599453,1950092.5,21.89999962,100.46,1.12
NonResidential,University,MAGNOLIA / QUEEN ANNE,1980,1.0986122886681096,1.3862943611198906,10.870718516478668,0.6931471805599453,0.602223,0.397777,0.6931471805599453,4116871.5,78.30000305,104.26,1.98
NonResidential,Residence Hall,MAGNOLIA / QUEEN ANNE,2001,1.0986122886681096,1.791759469228055,11.846550795855348,0.8191739210944277,0.520682,0.479318,0.6931471805599453,4448582.5,32.79999924,129.39,0.93
SPS-District K-12,K-12 School,NORTH,2011,1.0986122886681096,1.3862943611198906,12.374802248804661,0.6931471805599453,0.573235,0.426764,0.6931471805599453,8355988.5,35.0,222.78,0.94
NonResidential,Other,CENTRAL,1971,1.6094379124341003,2.0794415416798357,12.433140486736537,0.6931471805599453,0.623867,0.044384,0.8466186297623015,13071700.0,60.5,422.39,1.68
NonResidential,Other,DOWNTOWN,2004,1.0986122886681096,2.5649493574615367,12.608439626060097,0.8014705027685344,0.469132,0.530868,0.6931471805599453,65336980.0,261.2999878,2055.82,6.87
NonResidential,Small- and Mid-Sized Office,GREATER DUWAMISH,2007,1.0986122886681096,1.6094379124341003,11.066903952069735,0.6931471805599453,0.819654,0.180346,0.6931471805599453,3242077.75,60.0,49.58,0.77
NonResidential,Retail Store,NORTH,1951,1.0986122886681096,1.0986122886681096,13.180709641026857,0.6931471805599453,0.585363,0.414637,0.6931471805599453,27717034.0,52.29999924,723.47,1.36
NonResidential,Other,NORTH,1964,1.0986122886681096,1.6094379124341003,10.900915777203222,0.6931471805599453,0.460392,0.539608,0.6931471805599453,7265178.0,154.5,231.53,4.27
NonResidential,Retail Store,NORTH,1965,1.0986122886681096,1.791759469228055,11.730807197162733,0.6931471805599453,0.987183,0.012817,0.6931471805599453,8765978.0,71.90000153,66.3,0.53
NonResidential,Hospital,NORTHEAST,1953,2.0794415416798357,2.4849066497880004,13.68654245197758,0.6931471805599453,0.455581,0.544419,0.6931471805599453,253832464.0,288.7999878,8145.52,9.27
NonResidential,Other,NORTHWEST,1996,1.0986122886681096,1.6094379124341003,10.923128781333244,0.6931471805599453,0.582642,0.417357,0.6931471805599453,3191228.25,85.59999847,83.7,1.51
NonResidential,Self-Storage Facility,EAST,1910,1.0986122886681096,1.9459101490553132,11.348899518139108,0.6931471805599453,0.349333,0.650667,0.6931471805599453,1381590.125,16.20000076,51.11,0.6
Campus,University,NORTHWEST,1970,2.5649493574615367,1.3862943611198906,13.450333862046628,0.7704905560044035,0.931999,0.068001,0.6931471805599453,35891484.0,53.79999924,362.82,0.52
NonResidential,Warehouse,GREATER DUWAMISH,1904,1.0986122886681096,1.791759469228055,11.646573100838243,0.6931471805599453,0.434492,0.565508,0.6931471805599453,2100097.75,18.39999962,69.44,0.61
NonResidential,Warehouse,GREATER DUWAMISH,1937,1.0986122886681096,1.0986122886681096,12.36370013139936,0.6931471805599453,0.195248,0.804752,0.6931471805599453,6744317.0,28.79999924,297.43,1.27
NonResidential,Retail Store,DELRIDGE,1966,1.0986122886681096,1.0986122886681096,11.081927141063792,0.6931471805599453,0.887712,0.112288,0.6931471805599453,2944296.25,45.0,35.78,0.55
NonResidential,Retail Store,DELRIDGE,1965,1.0986122886681096,1.0986122886681096,11.123535457318734,0.6931471805599453,0.284295,0.715705,0.6931471805599453,9230223.0,136.1999969,369.14,5.45
SPS-District K-12,K-12 School,DELRIDGE,2010,1.0986122886681096,1.3862943611198906,12.815528386549827,0.6931471805599453,0.66895,0.33105,0.6931471805599453,12265516.0,33.29999924,272.85,0.74
NonResidential,Other,BALLARD,1973,1.0986122886681096,1.6094379124341003,10.93314268336526,0.6931471805599453,0.456372,0.543627,0.6931471805599453,1851260.5,33.09999847,59.34,1.06
NonResidential,Self-Storage Facility,SOUTHWEST,1969,1.0986122886681096,1.3862943611198906,10.860728270739237,0.6931471805599453,0.380223,0.619777,0.6931471805599453,1377519.5,26.39999962,48.99,0.94
NonResidential,Hotel,LAKE UNION,1998,1.0986122886681096,1.9459101490553132,11.727407614405314,0.8074093585984299,0.435201,0.564799,0.6931471805599453,9373179.0,75.59999847,309.6,2.5
Nonresidential COS,Other,LAKE UNION,1900,1.0986122886681096,1.0986122886681096,10.819818283610305,0.6931471805599453,0.503116,0.496884,0.6931471805599453,7548807.0,175.6000061,225.69,4.51
Nonresidential COS,Warehouse,MAGNOLIA / QUEEN ANNE,1926,1.0986122886681096,1.3862943611198906,10.825641064678658,0.6931471805599453,1.000001,0.0,0.6931471805599453,430473.6875,8.0,3.0,0.06
NonResidential,Hotel,MAGNOLIA / QUEEN ANNE,1998,1.0986122886681096,2.197224577336219,12.243647774683259,0.8161114371460859,0.495058,0.504941,0.6931471805599453,11171988.0,78.90000153,338.16,1.63
Nonresidential COS,Small- and Mid-Sized Office,NORTHWEST,1957,1.0986122886681096,1.3862943611198906,11.42006428391894,0.6931471805599453,0.748914,0.251086,0.6931471805599453,9472358.0,100.5,175.77,1.93
NonResidential,Hotel,NORTHWEST,1968,1.0986122886681096,1.791759469228055,11.08052585812186,0.6931471805599453,0.422817,0.577183,0.6931471805599453,6197825.0,95.5,208.26,3.21
NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1900,1.0986122886681096,1.6094379124341003,10.704591874601165,0.6931471805599453,0.78571,0.21429,0.6931471805599453,1677002.25,37.59999847,28.27,0.63
NonResidential,Other,GREATER DUWAMISH,1999,1.0986122886681096,2.0794415416798357,14.276701721242983,0.7914587607433734,0.827343,0.172657,0.6931471805599453,59757440.0,37.70000076,892.63,0.56
Nonresidential COS,Distribution Center,GREATER DUWAMISH,1924,1.0986122886681096,1.3862943611198906,12.096051284990152,0.6931471805599453,0.929602,0.070398,0.6931471805599453,9436408.0,52.20000076,96.43,0.54
Nonresidential COS,Warehouse,GREATER DUWAMISH,1965,1.0986122886681096,1.3862943611198906,10.979206442390927,0.6931471805599453,1.0,0.0,0.6931471805599453,3928695.25,55.90000153,27.39,0.47
NonResidential,Other,GREATER DUWAMISH,1999,1.0986122886681096,1.6094379124341003,13.974332311321414,0.6931471805599453,0.691312,0.308688,0.6931471805599453,58761304.0,50.09999847,1246.55,1.06
NonResidential,Hotel,GREATER DUWAMISH,2005,1.0986122886681096,2.3978952727983707,12.034400185296745,0.7354769977440456,0.489694,0.510306,0.6931471805599453,12726789.0,88.19999695,388.37,2.31
NonResidential,Warehouse,GREATER DUWAMISH,1916,0.6931471805599453,1.791759469228055,11.284794497144972,0.6931471805599453,1.0,0.0,0.6931471805599453,2411402.25,30.29999924,16.81,0.21
Campus,Large Office,GREATER DUWAMISH,1980,2.772588722239781,1.3862943611198906,12.720003443249578,0.7397091498602254,0.847656,0.152343,0.6931471805599453,53466684.0,159.8999939,748.55,2.24
NonResidential,Other,NORTH,2008,1.0986122886681096,2.0794415416798357,12.947652783611709,1.0289645599518167,0.765766,0.234234,0.6931471805599453,9134963.0,107.8000031,162.41,0.39
NonResidential,Mixed Use Property,MAGNOLIA / QUEEN ANNE,2002,1.0986122886681096,1.791759469228055,11.615364717891936,0.6931471805599453,0.960375,0.039625,0.6931471805599453,10557910.0,95.30000305,92.91,0.84
NonResidential,Hotel,DOWNTOWN,1999,1.0986122886681096,0.6931471805599453,13.747546442840271,0.6931471805599453,0.605162,0.394838,0.6931471805599453,65047284.0,117.9000015,1638.46,1.75
NonResidential,Hospital,CENTRAL,1990,2.0794415416798357,1.9459101490553132,13.300544708613696,0.6931471805599453,0.409662,0.590338,0.6931471805599453,143423024.0,238.3999939,4906.33,8.21
NonResidential,Warehouse,LAKE UNION,1991,1.0986122886681096,1.6094379124341003,11.230549291308629,0.7458534761908795,0.770931,0.229068,0.6931471805599453,549181.375,8.199999809,9.63,0.13
NonResidential,Hospital,EAST,2000,2.3978952727983707,2.3025850929940455,13.962803203713776,0.6931471805599453,0.575534,0.006251,0.8830296646996509,293090784.0,217.1000061,10734.57,9.26
NonResidential,Senior Care Community,DOWNTOWN,1999,1.0986122886681096,1.9459101490553132,11.540521176561027,0.7526794412612794,0.735135,0.264865,0.6931471805599453,10105379.0,98.30000305,193.94,1.89
NonResidential,K-12 School,NORTHEAST,1928,1.0986122886681096,1.3862943611198906,10.926927199927325,0.6931471805599453,0.004455,0.995545,0.6931471805599453,1377627.0,24.79999924,72.88,1.31
NonResidential,Hotel,NORTHEAST,1931,1.0986122886681096,2.8903717578961645,11.579293561413728,0.6931471805599453,0.29841,0.70159,0.6931471805599453,11935719.0,111.6999969,469.57,4.39
NonResidential,Small- and Mid-Sized Office,NORTH,1972,1.0986122886681096,1.9459101490553132,10.834883622185886,0.6931471805599453,0.812996,0.187004,0.6931471805599453,3147042.0,62.0,49.09,0.97
